x,y,z,phi,theta,psi
5.517e-05,4.1211e-05,1.2152,-2.3277e-07,-0.00020187,-1.458e-06
5.5162e-05,4.1175e-05,1.215,-2.3286e-07,-0.00020222,-1.4601e-06
5.5153e-05,4.1139e-05,1.2149,-2.3296e-07,-0.00020257,-1.4623e-06
5.5144e-05,4.1102e-05,1.2148,-2.3305e-07,-0.00020292,-1.4644e-06
5.5135e-05,4.1065e-05,1.2146,-2.3315e-07,-0.00020328,-1.4666e-06
5.5126e-05,4.1027e-05,1.2145,-2.3324e-07,-0.00020363,-1.4687e-06
5.5116e-05,4.0989e-05,1.2143,-2.3333e-07,-0.00020398,-1.4709e-06
5.5107e-05,4.0951e-05,1.2142,-2.3342e-07,-0.00020434,-1.473e-06
5.5097e-05,4.0912e-05,1.214,-2.3351e-07,-0.00020469,-1.4752e-06
5.5087e-05,4.0873e-05,1.2139,-2.3359e-07,-0.00020505,-1.4774e-06
5.5076e-05,4.0833e-05,1.2137,-2.3368e-07,-0.00020541,-1.4795e-06
5.5066e-05,4.0793e-05,1.2136,-2.3376e-07,-0.00020576,-1.4817e-06
5.5055e-05,4.0753e-05,1.2134,-2.3384e-07,-0.00020612,-1.4839e-06
5.5044e-05,4.0712e-05,1.2133,-2.3392e-07,-0.00020648,-1.4861e-06
5.5033e-05,4.0671e-05,1.2131,-2.34e-07,-0.00020684,-1.4883e-06
5.5022e-05,4.063e-05,1.213,-2.3408e-07,-0.0002072,-1.4904e-06
5.501e-05,4.0588e-05,1.2128,-2.3416e-07,-0.00020756,-1.4926e-06
5.4998e-05,4.0546e-05,1.2127,-2.3424e-07,-0.00020792,-1.4948e-06
5.4986e-05,4.0503e-05,1.2125,-2.3431e-07,-0.00020828,-1.4971e-06
5.4974e-05,4.046e-05,1.2123,-2.3438e-07,-0.00020864,-1.4993e-06
5.4962e-05,4.0417e-05,1.2122,-2.3445e-07,-0.00020901,-1.5015e-06
5.4949e-05,4.0373e-05,1.212,-2.3452e-07,-0.00020937,-1.5037e-06
5.4936e-05,4.0329e-05,1.2118,-2.3459e-07,-0.00020973,-1.5059e-06
5.4923e-05,4.0284e-05,1.2117,-2.3466e-07,-0.0002101,-1.5081e-06
5.491e-05,4.0239e-05,1.2115,-2.3473e-07,-0.00021046,-1.5104e-06
5.4897e-05,4.0194e-05,1.2113,-2.3479e-07,-0.00021083,-1.5126e-06
5.4883e-05,4.0148e-05,1.2112,-2.3485e-07,-0.0002112,-1.5149e-06
5.4869e-05,4.0102e-05,1.211,-2.3492e-07,-0.00021156,-1.5171e-06
5.4855e-05,4.0055e-05,1.2108,-2.3498e-07,-0.00021193,-1.5193e-06
5.4841e-05,4.0008e-05,1.2107,-2.3504e-07,-0.0002123,-1.5216e-06
5.4826e-05,3.9961e-05,1.2105,-2.3509e-07,-0.00021267,-1.5239e-06
5.4812e-05,3.9913e-05,1.2103,-2.3515e-07,-0.00021304,-1.5261e-06
5.4797e-05,3.9865e-05,1.2101,-2.3521e-07,-0.00021341,-1.5284e-06
5.4782e-05,3.9816e-05,1.21,-2.3526e-07,-0.00021378,-1.5307e-06
5.4766e-05,3.9767e-05,1.2098,-2.3531e-07,-0.00021415,-1.5329e-06
5.4751e-05,3.9718e-05,1.2096,-2.3536e-07,-0.00021453,-1.5352e-06
5.4735e-05,3.9668e-05,1.2094,-2.3541e-07,-0.0002149,-1.5375e-06
5.4719e-05,3.9618e-05,1.2092,-2.3546e-07,-0.00021527,-1.5398e-06
5.4703e-05,3.9568e-05,1.2091,-2.3551e-07,-0.00021565,-1.5421e-06
5.4687e-05,3.9517e-05,1.2089,-2.3555e-07,-0.00021602,-1.5444e-06
5.467e-05,3.9466e-05,1.2087,-2.356e-07,-0.0002164,-1.5467e-06
5.4654e-05,3.9414e-05,1.2085,-2.3564e-07,-0.00021678,-1.549e-06
5.4637e-05,3.9362e-05,1.2083,-2.3568e-07,-0.00021715,-1.5513e-06
5.4619e-05,3.9309e-05,1.2081,-2.3572e-07,-0.00021753,-1.5536e-06
5.4602e-05,3.9257e-05,1.2079,-2.3576e-07,-0.00021791,-1.5559e-06
5.4585e-05,3.9203e-05,1.2077,-2.3579e-07,-0.00021829,-1.5583e-06
5.4567e-05,3.915e-05,1.2076,-2.3583e-07,-0.00021867,-1.5606e-06
5.4549e-05,3.9096e-05,1.2074,-2.3586e-07,-0.00021905,-1.5629e-06
5.4531e-05,3.9041e-05,1.2072,-2.359e-07,-0.00021943,-1.5653e-06
5.4512e-05,3.8986e-05,1.207,-2.3593e-07,-0.00021981,-1.5676e-06
5.4493e-05,3.8931e-05,1.2068,-2.3596e-07,-0.00022019,-1.57e-06
5.4475e-05,3.8876e-05,1.2066,-2.3599e-07,-0.00022058,-1.5723e-06
5.4456e-05,3.882e-05,1.2064,-2.3601e-07,-0.00022096,-1.5747e-06
5.4436e-05,3.8763e-05,1.2062,-2.3604e-07,-0.00022135,-1.577e-06
5.4417e-05,3.8706e-05,1.206,-2.3606e-07,-0.00022173,-1.5794e-06
5.4397e-05,3.8649e-05,1.2058,-2.3609e-07,-0.00022212,-1.5818e-06
5.4377e-05,3.8592e-05,1.2056,-2.3611e-07,-0.0002225,-1.5841e-06
5.4357e-05,3.8534e-05,1.2054,-2.3613e-07,-0.00022289,-1.5865e-06
5.4337e-05,3.8475e-05,1.2052,-2.3615e-07,-0.00022328,-1.5889e-06
5.4316e-05,3.8416e-05,1.205,-2.3616e-07,-0.00022367,-1.5913e-06
5.4296e-05,3.8357e-05,1.2048,-2.3618e-07,-0.00022406,-1.5937e-06
5.4275e-05,3.8298e-05,1.2046,-2.362e-07,-0.00022445,-1.5961e-06
5.4254e-05,3.8238e-05,1.2043,-2.3621e-07,-0.00022484,-1.5985e-06
5.4232e-05,3.8177e-05,1.2041,-2.3622e-07,-0.00022523,-1.6009e-06
5.4211e-05,3.8117e-05,1.2039,-2.3623e-07,-0.00022562,-1.6033e-06
5.4189e-05,3.8055e-05,1.2037,-2.3624e-07,-0.00022602,-1.6057e-06
5.4167e-05,3.7994e-05,1.2035,-2.3625e-07,-0.00022641,-1.6081e-06
5.4145e-05,3.7932e-05,1.2033,-2.3625e-07,-0.0002268,-1.6106e-06
5.4122e-05,3.787e-05,1.2031,-2.3626e-07,-0.0002272,-1.613e-06
5.41e-05,3.7807e-05,1.2029,-2.3626e-07,-0.00022759,-1.6154e-06
5.4077e-05,3.7744e-05,1.2026,-2.3626e-07,-0.00022799,-1.6179e-06
5.4054e-05,3.768e-05,1.2024,-2.3626e-07,-0.00022839,-1.6203e-06
5.4031e-05,3.7616e-05,1.2022,-2.3626e-07,-0.00022879,-1.6227e-06
5.4007e-05,3.7552e-05,1.202,-2.3626e-07,-0.00022918,-1.6252e-06
5.3984e-05,3.7487e-05,1.2018,-2.3625e-07,-0.00022958,-1.6277e-06
5.396e-05,3.7422e-05,1.2015,-2.3625e-07,-0.00022998,-1.6301e-06
5.3936e-05,3.7357e-05,1.2013,-2.3624e-07,-0.00023038,-1.6326e-06
5.3911e-05,3.7291e-05,1.2011,-2.3623e-07,-0.00023079,-1.6351e-06
5.3887e-05,3.7225e-05,1.2009,-2.3622e-07,-0.00023119,-1.6375e-06
5.3862e-05,3.7158e-05,1.2006,-2.3621e-07,-0.00023159,-1.64e-06
5.3837e-05,3.7091e-05,1.2004,-2.362e-07,-0.00023199,-1.6425e-06
5.3812e-05,3.7023e-05,1.2002,-2.3619e-07,-0.0002324,-1.645e-06
5.3787e-05,3.6956e-05,1.2,-2.3617e-07,-0.0002328,-1.6475e-06
5.3761e-05,3.6887e-05,1.1997,-2.3615e-07,-0.00023321,-1.65e-06
5.3735e-05,3.6819e-05,1.1995,-2.3614e-07,-0.00023362,-1.6525e-06
5.3709e-05,3.675e-05,1.1993,-2.3612e-07,-0.00023402,-1.655e-06
5.3683e-05,3.668e-05,1.199,-2.3609e-07,-0.00023443,-1.6575e-06
5.3657e-05,3.661e-05,1.1988,-2.3607e-07,-0.00023484,-1.66e-06
5.363e-05,3.654e-05,1.1986,-2.3605e-07,-0.00023525,-1.6626e-06
5.3603e-05,3.647e-05,1.1983,-2.3602e-07,-0.00023566,-1.6651e-06
5.3576e-05,3.6399e-05,1.1981,-2.36e-07,-0.00023607,-1.6676e-06
5.3549e-05,3.6327e-05,1.1979,-2.3597e-07,-0.00023648,-1.6702e-06
5.3521e-05,3.6255e-05,1.1976,-2.3594e-07,-0.00023689,-1.6727e-06
5.3494e-05,3.6183e-05,1.1974,-2.3591e-07,-0.00023731,-1.6752e-06
5.3466e-05,3.6111e-05,1.1971,-2.3587e-07,-0.00023772,-1.6778e-06
5.3438e-05,3.6038e-05,1.1969,-2.3584e-07,-0.00023813,-1.6804e-06
5.3409e-05,3.5964e-05,1.1967,-2.358e-07,-0.00023855,-1.6829e-06
5.3381e-05,3.589e-05,1.1964,-2.3577e-07,-0.00023897,-1.6855e-06
5.3352e-05,3.5816e-05,1.1962,-2.3573e-07,-0.00023938,-1.6881e-06
5.3323e-05,3.5742e-05,1.1959,-2.3569e-07,-0.0002398,-1.6906e-06
5.3294e-05,3.5667e-05,1.1957,-2.3565e-07,-0.00024022,-1.6932e-06
5.3264e-05,3.5591e-05,1.1954,-2.3561e-07,-0.00024064,-1.6958e-06
5.3235e-05,3.5516e-05,1.1952,-2.3556e-07,-0.00024106,-1.6984e-06
5.3205e-05,3.544e-05,1.1949,-2.3552e-07,-0.00024148,-1.701e-06
5.3175e-05,3.5363e-05,1.1947,-2.3547e-07,-0.0002419,-1.7036e-06
5.3145e-05,3.5286e-05,1.1944,-2.3542e-07,-0.00024232,-1.7062e-06
5.3114e-05,3.5209e-05,1.1942,-2.3537e-07,-0.00024274,-1.7088e-06
5.3084e-05,3.5131e-05,1.1939,-2.3532e-07,-0.00024317,-1.7114e-06
5.3053e-05,3.5053e-05,1.1937,-2.3527e-07,-0.00024359,-1.714e-06
5.3022e-05,3.4974e-05,1.1934,-2.3521e-07,-0.00024402,-1.7167e-06
5.299e-05,3.4896e-05,1.1932,-2.3516e-07,-0.00024444,-1.7193e-06
5.2959e-05,3.4816e-05,1.1929,-2.351e-07,-0.00024487,-1.7219e-06
5.2927e-05,3.4737e-05,1.1927,-2.3504e-07,-0.0002453,-1.7246e-06
5.2895e-05,3.4657e-05,1.1924,-2.3498e-07,-0.00024572,-1.7272e-06
5.2863e-05,3.4576e-05,1.1921,-2.3492e-07,-0.00024615,-1.7299e-06
5.283e-05,3.4495e-05,1.1919,-2.3486e-07,-0.00024658,-1.7325e-06
5.2798e-05,3.4414e-05,1.1916,-2.3479e-07,-0.00024701,-1.7352e-06
5.2765e-05,3.4332e-05,1.1914,-2.3473e-07,-0.00024744,-1.7378e-06
5.2732e-05,3.425e-05,1.1911,-2.3466e-07,-0.00024788,-1.7405e-06
5.2699e-05,3.4168e-05,1.1908,-2.3459e-07,-0.00024831,-1.7432e-06
5.2665e-05,3.4085e-05,1.1906,-2.3452e-07,-0.00024874,-1.7459e-06
5.2632e-05,3.4002e-05,1.1903,-2.3445e-07,-0.00024918,-1.7486e-06
5.2598e-05,3.3918e-05,1.19,-2.3438e-07,-0.00024961,-1.7512e-06
5.2564e-05,3.3834e-05,1.1898,-2.343e-07,-0.00025005,-1.7539e-06
5.2529e-05,3.375e-05,1.1895,-2.3423e-07,-0.00025048,-1.7566e-06
5.2495e-05,3.3665e-05,1.1892,-2.3415e-07,-0.00025092,-1.7593e-06
5.246e-05,3.358e-05,1.189,-2.3407e-07,-0.00025136,-1.7621e-06
5.2425e-05,3.3495e-05,1.1887,-2.3399e-07,-0.0002518,-1.7648e-06
5.239e-05,3.3409e-05,1.1884,-2.3391e-07,-0.00025224,-1.7675e-06
5.2355e-05,3.3322e-05,1.1882,-2.3383e-07,-0.00025268,-1.7702e-06
5.2319e-05,3.3236e-05,1.1879,-2.3374e-07,-0.00025312,-1.7729e-06
5.2283e-05,3.3149e-05,1.1876,-2.3366e-07,-0.00025356,-1.7757e-06
5.2247e-05,3.3061e-05,1.1873,-2.3357e-07,-0.000254,-1.7784e-06
5.2211e-05,3.2973e-05,1.1871,-2.3348e-07,-0.00025445,-1.7812e-06
5.2174e-05,3.2885e-05,1.1868,-2.3339e-07,-0.00025489,-1.7839e-06
5.2138e-05,3.2796e-05,1.1865,-2.333e-07,-0.00025534,-1.7867e-06
5.2101e-05,3.2707e-05,1.1862,-2.3321e-07,-0.00025578,-1.7894e-06
5.2064e-05,3.2618e-05,1.186,-2.3311e-07,-0.00025623,-1.7922e-06
5.2026e-05,3.2528e-05,1.1857,-2.3302e-07,-0.00025668,-1.795e-06
5.1989e-05,3.2438e-05,1.1854,-2.3292e-07,-0.00025713,-1.7977e-06
5.1951e-05,3.2347e-05,1.1851,-2.3282e-07,-0.00025758,-1.8005e-06
5.1913e-05,3.2256e-05,1.1848,-2.3272e-07,-0.00025803,-1.8033e-06
5.1875e-05,3.2165e-05,1.1846,-2.3262e-07,-0.00025848,-1.8061e-06
5.1837e-05,3.2073e-05,1.1843,-2.3252e-07,-0.00025893,-1.8089e-06
5.1798e-05,3.1981e-05,1.184,-2.3241e-07,-0.00025938,-1.8117e-06
5.1759e-05,3.1888e-05,1.1837,-2.323e-07,-0.00025984,-1.8145e-06
5.172e-05,3.1796e-05,1.1834,-2.322e-07,-0.00026029,-1.8173e-06
5.1681e-05,3.1702e-05,1.1831,-2.3209e-07,-0.00026074,-1.8201e-06
5.1641e-05,3.1609e-05,1.1829,-2.3198e-07,-0.0002612,-1.823e-06
5.1602e-05,3.1514e-05,1.1826,-2.3187e-07,-0.00026166,-1.8258e-06
5.1562e-05,3.142e-05,1.1823,-2.3175e-07,-0.00026211,-1.8286e-06
5.1522e-05,3.1325e-05,1.182,-2.3164e-07,-0.00026257,-1.8315e-06
5.1481e-05,3.123e-05,1.1817,-2.3152e-07,-0.00026303,-1.8343e-06
5.1441e-05,3.1134e-05,1.1814,-2.3141e-07,-0.00026349,-1.8372e-06
5.14e-05,3.1038e-05,1.1811,-2.3129e-07,-0.00026395,-1.84e-06
5.1359e-05,3.0942e-05,1.1808,-2.3117e-07,-0.00026441,-1.8429e-06
5.1318e-05,3.0845e-05,1.1805,-2.3105e-07,-0.00026488,-1.8457e-06
5.1276e-05,3.0748e-05,1.1802,-2.3092e-07,-0.00026534,-1.8486e-06
5.1235e-05,3.065e-05,1.18,-2.308e-07,-0.0002658,-1.8515e-06
5.1193e-05,3.0552e-05,1.1797,-2.3067e-07,-0.00026627,-1.8544e-06
5.1151e-05,3.0454e-05,1.1794,-2.3055e-07,-0.00026674,-1.8573e-06
5.1109e-05,3.0355e-05,1.1791,-2.3042e-07,-0.0002672,-1.8601e-06
5.1066e-05,3.0256e-05,1.1788,-2.3029e-07,-0.00026767,-1.863e-06
5.1023e-05,3.0157e-05,1.1785,-2.3015e-07,-0.00026814,-1.8659e-06
5.098e-05,3.0057e-05,1.1782,-2.3002e-07,-0.00026861,-1.8688e-06
5.0937e-05,2.9957e-05,1.1779,-2.2989e-07,-0.00026908,-1.8718e-06
5.0894e-05,2.9856e-05,1.1776,-2.2975e-07,-0.00026955,-1.8747e-06
5.085e-05,2.9755e-05,1.1773,-2.2961e-07,-0.00027002,-1.8776e-06
5.0806e-05,2.9654e-05,1.177,-2.2948e-07,-0.00027049,-1.8805e-06
5.0762e-05,2.9552e-05,1.1767,-2.2934e-07,-0.00027097,-1.8835e-06
5.0718e-05,2.945e-05,1.1764,-2.2919e-07,-0.00027144,-1.8864e-06
5.0674e-05,2.9347e-05,1.1761,-2.2905e-07,-0.00027192,-1.8894e-06
5.0629e-05,2.9245e-05,1.1758,-2.2891e-07,-0.00027239,-1.8923e-06
5.0584e-05,2.9141e-05,1.1755,-2.2876e-07,-0.00027287,-1.8953e-06
5.0539e-05,2.9038e-05,1.1752,-2.2861e-07,-0.00027335,-1.8982e-06
5.0494e-05,2.8934e-05,1.1749,-2.2847e-07,-0.00027383,-1.9012e-06
5.0448e-05,2.8829e-05,1.1745,-2.2832e-07,-0.00027431,-1.9042e-06
5.0403e-05,2.8724e-05,1.1742,-2.2816e-07,-0.00027479,-1.9071e-06
5.0357e-05,2.8619e-05,1.1739,-2.2801e-07,-0.00027527,-1.9101e-06
5.031e-05,2.8514e-05,1.1736,-2.2786e-07,-0.00027575,-1.9131e-06
5.0264e-05,2.8408e-05,1.1733,-2.277e-07,-0.00027623,-1.9161e-06
5.0217e-05,2.8301e-05,1.173,-2.2754e-07,-0.00027672,-1.9191e-06
5.017e-05,2.8195e-05,1.1727,-2.2739e-07,-0.0002772,-1.9221e-06
5.0123e-05,2.8088e-05,1.1724,-2.2723e-07,-0.00027769,-1.9251e-06
5.0076e-05,2.798e-05,1.1721,-2.2706e-07,-0.00027817,-1.9281e-06
5.0029e-05,2.7872e-05,1.1718,-2.269e-07,-0.00027866,-1.9312e-06
4.9981e-05,2.7764e-05,1.1714,-2.2674e-07,-0.00027915,-1.9342e-06
4.9933e-05,2.7656e-05,1.1711,-2.2657e-07,-0.00027964,-1.9372e-06
4.9885e-05,2.7547e-05,1.1708,-2.2641e-07,-0.00028013,-1.9403e-06
4.9837e-05,2.7437e-05,1.1705,-2.2624e-07,-0.00028062,-1.9433e-06
4.9788e-05,2.7328e-05,1.1702,-2.2607e-07,-0.00028111,-1.9464e-06
4.9739e-05,2.7217e-05,1.1699,-2.259e-07,-0.0002816,-1.9494e-06
4.969e-05,2.7107e-05,1.1696,-2.2572e-07,-0.0002821,-1.9525e-06
4.9641e-05,2.6996e-05,1.1692,-2.2555e-07,-0.00028259,-1.9555e-06
4.9591e-05,2.6885e-05,1.1689,-2.2537e-07,-0.00028309,-1.9586e-06
4.9542e-05,2.6773e-05,1.1686,-2.252e-07,-0.00028358,-1.9617e-06
4.9492e-05,2.6661e-05,1.1683,-2.2502e-07,-0.00028408,-1.9648e-06
4.9442e-05,2.6549e-05,1.168,-2.2484e-07,-0.00028458,-1.9679e-06
4.9391e-05,2.6436e-05,1.1676,-2.2466e-07,-0.00028508,-1.971e-06
4.9341e-05,2.6323e-05,1.1673,-2.2448e-07,-0.00028558,-1.9741e-06
4.929e-05,2.621e-05,1.167,-2.2429e-07,-0.00028608,-1.9772e-06
4.9239e-05,2.6096e-05,1.1667,-2.2411e-07,-0.00028658,-1.9803e-06
4.9188e-05,2.5982e-05,1.1664,-2.2392e-07,-0.00028708,-1.9834e-06
4.9137e-05,2.5867e-05,1.166,-2.2373e-07,-0.00028759,-1.9865e-06
4.9085e-05,2.5752e-05,1.1657,-2.2354e-07,-0.00028809,-1.9896e-06
4.9033e-05,2.5637e-05,1.1654,-2.2335e-07,-0.0002886,-1.9928e-06
4.8981e-05,2.5521e-05,1.1651,-2.2316e-07,-0.0002891,-1.9959e-06
4.8929e-05,2.5405e-05,1.1647,-2.2297e-07,-0.00028961,-1.9991e-06
4.8876e-05,2.5289e-05,1.1644,-2.2277e-07,-0.00029012,-2.0022e-06
4.8824e-05,2.5172e-05,1.1641,-2.2258e-07,-0.00029063,-2.0054e-06
4.8771e-05,2.5055e-05,1.1638,-2.2238e-07,-0.00029114,-2.0085e-06
4.8717e-05,2.4938e-05,1.1634,-2.2218e-07,-0.00029165,-2.0117e-06
4.8664e-05,2.482e-05,1.1631,-2.2198e-07,-0.00029216,-2.0149e-06
4.861e-05,2.4701e-05,1.1628,-2.2178e-07,-0.00029267,-2.0181e-06
4.8557e-05,2.4583e-05,1.1625,-2.2158e-07,-0.00029319,-2.0212e-06
4.8503e-05,2.4464e-05,1.1621,-2.2137e-07,-0.0002937,-2.0244e-06
4.8448e-05,2.4344e-05,1.1618,-2.2117e-07,-0.00029422,-2.0276e-06
4.8394e-05,2.4225e-05,1.1615,-2.2096e-07,-0.00029474,-2.0308e-06
4.8339e-05,2.4105e-05,1.1611,-2.2075e-07,-0.00029525,-2.034e-06
4.8284e-05,2.3984e-05,1.1608,-2.2054e-07,-0.00029577,-2.0373e-06
4.8229e-05,2.3863e-05,1.1605,-2.2033e-07,-0.00029629,-2.0405e-06
4.8174e-05,2.3742e-05,1.1601,-2.2012e-07,-0.00029681,-2.0437e-06
4.8118e-05,2.3621e-05,1.1598,-2.199e-07,-0.00029733,-2.0469e-06
4.8063e-05,2.3499e-05,1.1595,-2.1969e-07,-0.00029785,-2.0502e-06
4.8007e-05,2.3376e-05,1.1591,-2.1947e-07,-0.00029838,-2.0534e-06
4.795e-05,2.3254e-05,1.1588,-2.1925e-07,-0.0002989,-2.0567e-06
4.7894e-05,2.3131e-05,1.1585,-2.1903e-07,-0.00029943,-2.0599e-06
4.7837e-05,2.3007e-05,1.1581,-2.1881e-07,-0.00029995,-2.0632e-06
4.778e-05,2.2884e-05,1.1578,-2.1859e-07,-0.00030048,-2.0665e-06
4.7723e-05,2.276e-05,1.1575,-2.1837e-07,-0.00030101,-2.0697e-06
4.7666e-05,2.2635e-05,1.1571,-2.1814e-07,-0.00030154,-2.073e-06
4.7608e-05,2.251e-05,1.1568,-2.1792e-07,-0.00030207,-2.0763e-06
4.7551e-05,2.2385e-05,1.1564,-2.1769e-07,-0.0003026,-2.0796e-06
4.7493e-05,2.226e-05,1.1561,-2.1746e-07,-0.00030313,-2.0829e-06
4.7435e-05,2.2134e-05,1.1558,-2.1723e-07,-0.00030366,-2.0862e-06
4.7376e-05,2.2007e-05,1.1554,-2.17e-07,-0.0003042,-2.0895e-06
4.7318e-05,2.1881e-05,1.1551,-2.1676e-07,-0.00030473,-2.0928e-06
4.7259e-05,2.1754e-05,1.1547,-2.1653e-07,-0.00030527,-2.0962e-06
4.72e-05,2.1626e-05,1.1544,-2.1629e-07,-0.0003058,-2.0995e-06
4.714e-05,2.1499e-05,1.1541,-2.1606e-07,-0.00030634,-2.1028e-06
4.7081e-05,2.1371e-05,1.1537,-2.1582e-07,-0.00030688,-2.1062e-06
4.7021e-05,2.1242e-05,1.1534,-2.1558e-07,-0.00030742,-2.1095e-06
4.6961e-05,2.1113e-05,1.153,-2.1534e-07,-0.00030796,-2.1129e-06
4.6901e-05,2.0984e-05,1.1527,-2.151e-07,-0.0003085,-2.1162e-06
4.6841e-05,2.0855e-05,1.1523,-2.1485e-07,-0.00030905,-2.1196e-06
4.678e-05,2.0725e-05,1.152,-2.1461e-07,-0.00030959,-2.123e-06
4.6719e-05,2.0595e-05,1.1517,-2.1436e-07,-0.00031013,-2.1263e-06
4.6658e-05,2.0464e-05,1.1513,-2.1411e-07,-0.00031068,-2.1297e-06
4.6597e-05,2.0333e-05,1.151,-2.1386e-07,-0.00031123,-2.1331e-06
4.6536e-05,2.0202e-05,1.1506,-2.1361e-07,-0.00031177,-2.1365e-06
4.6474e-05,2.0071e-05,1.1503,-2.1336e-07,-0.00031232,-2.1399e-06
4.6412e-05,1.9939e-05,1.1499,-2.1311e-07,-0.00031287,-2.1433e-06
4.635e-05,1.9806e-05,1.1496,-2.1285e-07,-0.00031342,-2.1467e-06
4.6288e-05,1.9674e-05,1.1492,-2.126e-07,-0.00031398,-2.1501e-06
4.6225e-05,1.9541e-05,1.1489,-2.1234e-07,-0.00031453,-2.1536e-06
4.6162e-05,1.9407e-05,1.1485,-2.1208e-07,-0.00031508,-2.157e-06
4.6099e-05,1.9273e-05,1.1482,-2.1182e-07,-0.00031564,-2.1604e-06
4.6036e-05,1.9139e-05,1.1478,-2.1156e-07,-0.00031619,-2.1639e-06
4.5973e-05,1.9005e-05,1.1475,-2.113e-07,-0.00031675,-2.1673e-06
4.5909e-05,1.887e-05,1.1471,-2.1104e-07,-0.00031731,-2.1708e-06
4.5845e-05,1.8735e-05,1.1468,-2.1077e-07,-0.00031787,-2.1743e-06
4.5781e-05,1.86e-05,1.1464,-2.1051e-07,-0.00031843,-2.1777e-06
4.5717e-05,1.8464e-05,1.1461,-2.1024e-07,-0.00031899,-2.1812e-06
4.5652e-05,1.8328e-05,1.1457,-2.0997e-07,-0.00031955,-2.1847e-06
4.5587e-05,1.8191e-05,1.1454,-2.097e-07,-0.00032011,-2.1882e-06
4.5523e-05,1.8054e-05,1.145,-2.0943e-07,-0.00032068,-2.1917e-06
4.5457e-05,1.7917e-05,1.1447,-2.0916e-07,-0.00032124,-2.1952e-06
4.5392e-05,1.7779e-05,1.1443,-2.0888e-07,-0.00032181,-2.1987e-06
4.5326e-05,1.7642e-05,1.144,-2.0861e-07,-0.00032237,-2.2022e-06
4.5261e-05,1.7503e-05,1.1436,-2.0833e-07,-0.00032294,-2.2057e-06
4.5194e-05,1.7365e-05,1.1433,-2.0805e-07,-0.00032351,-2.2092e-06
4.5128e-05,1.7226e-05,1.1429,-2.0777e-07,-0.00032408,-2.2128e-06
4.5062e-05,1.7086e-05,1.1425,-2.0749e-07,-0.00032465,-2.2163e-06
4.4995e-05,1.6947e-05,1.1422,-2.0721e-07,-0.00032523,-2.2199e-06
4.4928e-05,1.6807e-05,1.1418,-2.0693e-07,-0.0003258,-2.2234e-06
4.4861e-05,1.6667e-05,1.1415,-2.0664e-07,-0.00032637,-2.227e-06
4.4794e-05,1.6526e-05,1.1411,-2.0636e-07,-0.00032695,-2.2305e-06
4.4726e-05,1.6385e-05,1.1408,-2.0607e-07,-0.00032753,-2.2341e-06
4.4658e-05,1.6244e-05,1.1404,-2.0578e-07,-0.0003281,-2.2377e-06
4.459e-05,1.6102e-05,1.14,-2.0549e-07,-0.00032868,-2.2413e-06
4.4522e-05,1.596e-05,1.1397,-2.052e-07,-0.00032926,-2.2449e-06
4.4453e-05,1.5818e-05,1.1393,-2.0491e-07,-0.00032984,-2.2485e-06
4.4385e-05,1.5675e-05,1.139,-2.0462e-07,-0.00033042,-2.2521e-06
4.4316e-05,1.5532e-05,1.1386,-2.0432e-07,-0.00033101,-2.2557e-06
4.4247e-05,1.5388e-05,1.1383,-2.0403e-07,-0.00033159,-2.2593e-06
4.4177e-05,1.5245e-05,1.1379,-2.0373e-07,-0.00033218,-2.2629e-06
4.4108e-05,1.5101e-05,1.1375,-2.0343e-07,-0.00033276,-2.2666e-06
4.4038e-05,1.4956e-05,1.1372,-2.0313e-07,-0.00033335,-2.2702e-06
4.3968e-05,1.4812e-05,1.1368,-2.0283e-07,-0.00033394,-2.2738e-06
4.3898e-05,1.4667e-05,1.1365,-2.0253e-07,-0.00033453,-2.2775e-06
4.3827e-05,1.4521e-05,1.1361,-2.0223e-07,-0.00033512,-2.2812e-06
4.3757e-05,1.4375e-05,1.1357,-2.0192e-07,-0.00033571,-2.2848e-06
4.3686e-05,1.4229e-05,1.1354,-2.0161e-07,-0.0003363,-2.2885e-06
4.3615e-05,1.4083e-05,1.135,-2.0131e-07,-0.0003369,-2.2922e-06
4.3544e-05,1.3936e-05,1.1346,-2.01e-07,-0.00033749,-2.2959e-06
4.3472e-05,1.3789e-05,1.1343,-2.0069e-07,-0.00033809,-2.2995e-06
4.34e-05,1.3642e-05,1.1339,-2.0038e-07,-0.00033868,-2.3032e-06
4.3328e-05,1.3494e-05,1.1336,-2.0007e-07,-0.00033928,-2.3069e-06
4.3256e-05,1.3346e-05,1.1332,-1.9975e-07,-0.00033988,-2.3107e-06
4.3184e-05,1.3198e-05,1.1328,-1.9944e-07,-0.00034048,-2.3144e-06
4.3111e-05,1.3049e-05,1.1325,-1.9912e-07,-0.00034108,-2.3181e-06
4.3038e-05,1.29e-05,1.1321,-1.9881e-07,-0.00034169,-2.3218e-06
4.2965e-05,1.2751e-05,1.1317,-1.9849e-07,-0.00034229,-2.3256e-06
4.2892e-05,1.2601e-05,1.1314,-1.9817e-07,-0.00034289,-2.3293e-06
4.2819e-05,1.2451e-05,1.131,-1.9785e-07,-0.0003435,-2.3331e-06
4.2745e-05,1.23e-05,1.1306,-1.9752e-07,-0.00034411,-2.3368e-06
4.2671e-05,1.215e-05,1.1303,-1.972e-07,-0.00034471,-2.3406e-06
